ts,Unnamed: 0,open,high,low,close,volume
2025-08-20 12:00:00,251.0,113622.2,113953.7,113568.1,113726.0,3.34824452
2025-08-20 13:00:00,252.0,113726.1,113726.1,112618.3,112725.7,4.39349221
2025-08-20 14:00:00,253.0,112834.7,113802.9,112417.5,113501.0,26.67810993
2025-08-20 15:00:00,254.0,113485.5,114322.7,113295.2,113342.3,2.3412245
2025-08-20 16:00:00,255.0,113387.2,114321.5,113360.7,113805.9,6.98079806
2025-08-20 17:00:00,256.0,113831.3,114380.2,113810.3,114213.1,5.12083874
2025-08-20 18:00:00,257.0,114255.3,114266.0,113290.1,113525.9,11.41313041
2025-08-20 19:00:00,258.0,113536.0,114294.7,113536.0,114266.8,6.52679706
2025-08-20 20:00:00,259.0,114150.5,114393.1,114071.4,114377.6,0.72276006
2025-08-20 21:00:00,260.0,114378.9,114453.4,113982.8,114396.4,8.74004201
2025-08-20 22:00:00,261.0,114443.6,114610.2,114221.6,114548.2,0.43089232
2025-08-20 23:00:00,262.0,114548.2,114548.2,114211.7,114268.0,4.89826439
2025-08-21 00:00:00,263.0,114228.0,114459.6,114033.1,114334.8,1.34971623
2025-08-21 01:00:00,264.0,114289.0,114610.3,113968.5,114610.3,1.49196845
2025-08-21 02:00:00,265.0,114624.5,114728.9,113918.6,114032.3,0.59219513
2025-08-21 03:00:00,266.0,114045.1,114502.6,114045.1,114056.6,0.39183645
2025-08-21 04:00:00,267.0,114033.2,114033.5,113850.1,113850.1,3.14771814
2025-08-21 05:00:00,268.0,113850.0,113983.5,113631.9,113983.5,5.37702264
2025-08-21 06:00:00,269.0,113972.8,113981.3,113626.9,113807.0,3.344663
2025-08-21 07:00:00,270.0,113672.2,113943.9,113640.7,113901.2,0.76614731
2025-08-21 08:00:00,271.0,113909.1,114000.9,113512.7,113512.7,10.58494401
2025-08-21 09:00:00,272.0,113578.0,113607.2,113321.4,113373.4,0.5306455
2025-08-21 10:00:00,273.0,113364.9,113482.6,112686.7,113286.5,48.27268448
2025-08-21 11:00:00,274.0,113286.4,113458.7,113030.0,113132.8,3.3270934
2025-08-21 12:00:00,275.0,113147.7,113411.7,112961.3,113087.5,1.51960636
2025-08-21 13:00:00,276.0,113087.6,113741.9,113047.6,113488.0,12.37806596
2025-08-21 14:00:00,277.0,113488.5,113965.8,112903.9,113321.3,8.22089961
2025-08-21 15:00:00,278.0,113297.3,113348.9,112730.4,112794.9,6.84442917
2025-08-21 16:00:00,279.0,112769.8,112912.5,112400.1,112400.1,16.63917605
2025-08-21 17:00:00,280.0,112400.0,112600.9,112188.6,112412.1,5.04954068
2025-08-21 18:00:00,281.0,112412.0,112657.5,112228.4,112607.8,6.29376797
2025-08-21 19:00:00,282.0,112576.8,112702.4,112100.0,112106.8,9.19570377
2025-08-21 20:00:00,283.0,112245.8,112781.0,112100.2,112686.8,0.82148257
2025-08-21 21:00:00,284.0,112495.3,112694.7,112134.7,112622.6,3.4146743
2025-08-21 22:00:00,285.0,112593.3,112670.6,112419.6,112514.3,0.77512968
2025-08-21 23:00:00,286.0,112469.8,112471.7,112265.2,112449.5,0.80069867
2025-08-22 00:00:00,287.0,112562.5,112804.6,112515.5,112633.9,2.16376772
2025-08-22 01:00:00,288.0,112620.2,112909.5,112398.2,112862.3,1.88661334
2025-08-22 02:00:00,289.0,112822.4,113518.4,112822.3,113212.4,0.92936617
2025-08-22 03:00:00,290.0,113152.1,113351.6,112918.0,112935.2,0.16050586
2025-08-22 04:00:00,291.0,112935.2,113237.6,112708.1,112850.1,0.30091458
2025-08-22 05:00:00,292.0,112929.0,113264.4,112880.4,113229.5,1.35939918
2025-08-22 06:00:00,293.0,113159.1,113318.6,112864.0,112981.1,1.75404993
2025-08-22 07:00:00,294.0,113116.1,113202.1,112968.3,113159.2,2.03921681
2025-08-22 08:00:00,295.0,113085.0,113293.7,112951.9,112970.1,0.77942832
2025-08-22 09:00:00,296.0,112972.6,113115.8,112858.1,113052.0,0.55142753
2025-08-22 10:00:00,297.0,113050.6,113051.0,112532.0,112532.0,1.18305662
2025-08-22 11:00:00,298.0,112532.7,112608.7,112191.5,112320.9,1.27350278
2025-08-22 12:00:00,299.0,112351.7,112704.1,111700.0,112349.4,7.5129266
2025-08-22 13:00:00,300.0,112349.5,112652.7,112015.5,112374.3,3.09996005
2025-08-22 14:00:00,301.0,112577.1,116084.0,112577.1,115826.2,14.45106213
2025-08-22 15:00:00,302.0,115968.9,117306.5,115968.9,116436.0,17.9330628
2025-08-22 16:00:00,303.0,116413.4,116684.9,116119.1,116145.6,13.6305069
2025-08-22 17:00:00,304.0,116157.2,116961.0,116157.2,116892.1,13.18468691
2025-08-22 18:00:00,305.0,117000.0,117395.8,116751.2,116804.2,1.66539641
2025-08-22 19:00:00,306.0,116755.4,116899.1,116498.3,116601.1,2.02381424
2025-08-22 20:00:00,307.0,116567.2,117100.9,116567.2,117008.8,2.05545169
2025-08-22 21:00:00,308.0,117071.5,117081.1,116833.9,117023.0,3.10842742
2025-08-22 22:00:00,309.0,117031.3,117031.3,116551.9,116754.0,9.925763
2025-08-22 23:00:00,310.0,116745.8,116925.3,116694.4,116878.3,0.90512629
2025-08-23 00:00:00,311.0,116878.3,117028.2,116773.8,116932.1,3.42330644
2025-08-23 01:00:00,312.0,116838.5,116870.8,116342.2,116444.3,1.85097709
2025-08-23 02:00:00,313.0,116465.7,116483.4,115506.9,116052.8,0.88552643
2025-08-23 03:00:00,314.0,115985.1,116006.8,115552.6,115605.6,1.25113598
2025-08-23 04:00:00,315.0,115563.9,115929.4,115557.7,115928.7,1.37458145
2025-08-23 05:00:00,316.0,115914.3,116025.0,115831.1,116015.7,0.30772747
2025-08-23 06:00:00,317.0,115977.0,116025.9,115713.6,115743.0,0.19407364
2025-08-23 07:00:00,318.0,115736.7,115896.0,115713.5,115780.5,0.59687663
2025-08-23 08:00:00,319.0,115831.5,115900.1,115617.1,115784.3,11.06440292
2025-08-23 09:00:00,320.0,115755.0,115787.4,115609.1,115771.3,5.36459687
2025-08-23 10:00:00,321.0,115772.7,115772.7,115573.3,115575.9,0.37314086
2025-08-23 11:00:00,322.0,115566.9,115619.3,115237.8,115260.8,0.79611566
2025-08-23 12:00:00,323.0,115242.0,115479.1,115194.1,115226.3,1.47900385
2025-08-23 13:00:00,324.0,115222.2,115222.2,114795.8,114873.2,8.60537263
2025-08-23 14:00:00,325.0,114847.1,115094.1,114677.5,114719.7,3.33701035
2025-08-23 15:00:00,326.0,114677.6,114959.2,114655.0,114857.6,0.60381368
2025-08-23 16:00:00,327.0,114857.7,115078.3,114702.9,115018.4,3.63837819
2025-08-23 17:00:00,328.0,115070.3,115188.2,114982.7,115097.4,0.27936876
2025-08-23 18:00:00,329.0,115175.2,115194.7,115060.4,115130.2,0.26908805
2025-08-23 19:00:00,330.0,115150.3,115171.1,115048.9,115138.1,0.45516454
2025-08-23 20:00:00,331.0,115164.0,115325.6,115127.2,115325.6,0.87774267
2025-08-23 21:00:00,332.0,115321.7,115321.7,115050.0,115050.0,0.79927486
2025-08-23 22:00:00,333.0,115151.9,115280.0,115151.9,115279.0,1.54826292
2025-08-23 23:00:00,334.0,115297.7,115434.5,115233.2,115429.1,2.71641264
2025-08-24 00:00:00,335.0,115429.2,115495.8,115297.5,115384.9,0.4470142
2025-08-24 01:00:00,336.0,115379.9,115561.2,115209.7,115561.2,0.97039699
2025-08-24 02:00:00,337.0,115430.6,115651.0,115130.2,115130.2,2.17933752
2025-08-24 03:00:00,338.0,115050.1,115131.4,115000.0,115038.7,0.22323818
2025-08-24 04:00:00,339.0,115037.1,115250.6,115037.1,115111.4,0.52359527
2025-08-24 05:00:00,340.0,115154.8,115199.2,114942.1,115011.8,0.24231991
2025-08-24 06:00:00,341.0,114993.2,115073.0,114871.0,114900.1,0.79323378
2025-08-24 07:00:00,342.0,114900.1,115120.1,114867.0,114910.4,0.44646737
2025-08-24 08:00:00,343.0,114910.4,114910.4,114764.8,114815.7,1.97133399
2025-08-24 09:00:00,344.0,114845.7,115054.1,114721.4,114874.1,1.07247985
2025-08-24 10:00:00,345.0,114844.8,114957.2,114669.0,114957.2,0.37882136
2025-08-24 11:00:00,346.0,114813.2,114889.9,114645.7,114761.4,1.58903026
2025-08-24 12:00:00,347.0,114707.6,114806.1,114605.1,114691.5,0.79585936
2025-08-24 13:00:00,348.0,114668.9,114835.5,114649.8,114650.0,0.15358836
2025-08-24 14:00:00,349.0,114589.6,114641.9,114360.3,114528.9,3.53124092
2025-08-24 15:00:00,350.0,114464.4,114850.0,114462.7,114466.0,9.04344281
2025-08-24 16:00:00,351.0,114466.1,114529.0,114279.0,114279.1,1.12449395
2025-08-24 17:00:00,352.0,114279.0,114548.0,114279.0,114426.6,4.00329046
2025-08-24 18:00:00,353.0,114379.1,114900.1,114310.6,114583.4,3.76895264
2025-08-24 19:00:00,354.0,114617.2,114715.3,110786.8,112567.0,22.83273815
2025-08-24 20:00:00,355.0,112589.0,113011.0,111780.0,112632.4,10.53948329
2025-08-24 21:00:00,356.0,112813.8,113401.6,112409.3,113017.2,1.5857172
2025-08-24 22:00:00,357.0,113019.3,113426.7,112678.0,113426.7,5.31596367
2025-08-24 23:00:00,358.0,113469.8,113660.9,113373.0,113493.7,1.87094292
2025-08-25 00:00:00,359.0,113506.2,113514.2,112200.0,112618.9,3.78572553
2025-08-25 01:00:00,360.0,112622.1,113100.7,112568.5,113072.1,9.62684032
2025-08-25 02:00:00,361.0,113076.5,113496.5,113076.5,113410.7,0.38481522
2025-08-25 03:00:00,362.0,113410.9,113560.8,113000.0,113000.0,0.45759267
2025-08-25 04:00:00,363.0,112940.7,113015.6,112620.0,112767.2,0.59777856
2025-08-25 05:00:00,364.0,112780.8,112780.8,112368.6,112368.6,0.941455
2025-08-25 06:00:00,365.0,112409.1,112459.1,111836.0,111924.8,3.40535925
2025-08-25 07:00:00,366.0,111936.4,112170.1,111305.3,111571.0,9.56091034
2025-08-25 08:00:00,367.0,111522.2,111824.8,111085.6,111564.0,2.77608528
2025-08-25 09:00:00,368.0,111455.4,111739.9,111292.8,111706.2,1.02326263
2025-08-25 10:00:00,369.0,111791.0,111791.9,110963.8,111006.1,4.87431765
2025-08-25 11:00:00,370.0,110971.2,111197.0,110955.9,111196.9,19.33997476
2025-08-25 12:00:00,371.0,111197.0,111686.2,111102.5,111598.9,1.52205183
2025-08-25 13:00:00,372.0,111580.9,111756.6,110622.9,111480.9,13.20594594
2025-08-25 14:00:00,373.0,111555.7,112302.5,111416.6,112192.0,4.94540701
2025-08-25 15:00:00,374.0,112313.9,112539.6,111921.5,112212.2,3.31218621
2025-08-25 16:00:00,375.0,112239.8,112865.2,112079.5,112545.3,3.1456302
2025-08-25 17:00:00,376.0,112533.7,112771.3,112263.1,112509.7,1.9685032
2025-08-25 18:00:00,377.0,112451.6,112618.0,112263.1,112441.7,1.02713174
2025-08-25 19:00:00,378.0,112390.0,112390.0,110717.2,110779.8,7.67019969
2025-08-25 20:00:00,379.0,110717.2,111099.9,109419.8,109582.1,27.32924545
2025-08-25 21:00:00,380.0,109563.0,110254.8,109366.0,109989.8,6.10757988
2025-08-25 22:00:00,381.0,109901.6,110597.7,109901.6,110152.7,2.25050604
2025-08-25 23:00:00,382.0,110122.2,110231.4,109782.1,110102.9,6.74724708
2025-08-26 00:00:00,383.0,110080.7,110091.3,108944.2,109216.9,8.97913762
2025-08-26 01:00:00,384.0,109100.0,109857.4,108749.9,109851.2,3.29443435
2025-08-26 02:00:00,385.0,109854.3,110003.5,109569.7,109747.2,1.04630955
2025-08-26 03:00:00,386.0,109716.6,109900.0,109549.7,109880.4,0.79438894
2025-08-26 04:00:00,387.0,109886.7,110225.4,109886.7,110136.0,0.43807247
2025-08-26 05:00:00,388.0,110107.5,110380.6,110107.5,110231.3,0.98057665
2025-08-26 06:00:00,389.0,110211.4,110322.5,110000.0,110000.1,4.35858436
2025-08-26 07:00:00,390.0,110000.0,113499.9,109777.7,110314.3,70.36422665
2025-08-26 08:00:00,391.0,110314.3,110420.3,110043.3,110157.9,1.74820377
2025-08-26 09:00:00,392.0,110157.9,110398.9,110091.0,110096.9,1.30854821
2025-08-26 10:00:00,393.0,110164.5,110418.3,110131.7,110219.6,3.97846357
2025-08-26 11:00:00,394.0,110224.0,110226.5,109656.5,109829.9,7.0018212
2025-08-26 12:00:00,395.0,109830.0,110768.4,109647.5,110146.1,3.5174808
2025-08-26 13:00:00,396.0,110203.3,110254.5,109472.3,110031.1,6.36885926
2025-08-26 14:00:00,397.0,110051.5,110506.2,109859.2,110439.9,3.1187765
2025-08-26 15:00:00,398.0,110424.0,110546.4,109547.5,109711.2,7.20506912
2025-08-26 16:00:00,399.0,109711.2,110122.2,109461.6,110122.2,0.64802984
2025-08-26 17:00:00,400.0,110149.3,110158.2,109600.1,109920.1,9.46090052
2025-08-26 18:00:00,401.0,109988.1,110906.1,109988.1,110690.4,7.60203415
2025-08-26 19:00:00,402.0,110673.9,111169.3,110520.6,111169.3,4.97431547
2025-08-26 20:00:00,403.0,111112.3,111380.9,110931.4,111339.1,2.63367873
2025-08-26 21:00:00,404.0,111286.2,111599.5,111112.3,111599.5,12.58571826
2025-08-26 22:00:00,405.0,111637.2,112037.8,111580.5,111888.2,6.06747952
2025-08-26 23:00:00,406.0,111907.2,112379.1,111801.5,111804.4,1.84394781
2025-08-27 00:00:00,407.0,111804.4,111836.3,111371.1,111395.3,5.3848813
2025-08-27 01:00:00,408.0,111373.4,111430.4,111195.7,111265.5,1.15566593
2025-08-27 02:00:00,409.0,111328.2,111464.9,111146.6,111158.5,0.18080923
2025-08-27 03:00:00,410.0,111150.1,111711.2,110960.5,111577.2,1.1146244
2025-08-27 04:00:00,411.0,111423.1,111720.0,111415.6,111578.1,1.08696493
2025-08-27 05:00:00,412.0,111512.8,111593.9,111346.5,111371.9,0.68972723
2025-08-27 06:00:00,413.0,111341.8,111357.1,111089.9,111102.2,0.83248451
2025-08-27 07:00:00,414.0,111077.0,111077.1,110653.6,110653.6,0.43386923
2025-08-27 08:00:00,415.0,110745.2,110801.5,110461.6,110721.8,1.26544663
2025-08-27 09:00:00,416.0,110728.5,111053.7,110728.5,110833.3,2.12391907
2025-08-27 10:00:00,417.0,110808.1,111200.0,110808.1,111006.9,1.24172726
2025-08-27 11:00:00,418.0,111003.2,111384.5,111003.2,111316.3,4.86150776
2025-08-27 12:00:00,419.0,111338.9,111400.5,111053.9,111342.5,10.58534551
2025-08-27 13:00:00,420.0,111349.4,111845.1,111111.0,111514.7,5.92745195
2025-08-27 14:00:00,421.0,111514.6,112538.6,111331.7,111753.0,12.99187356
2025-08-27 15:00:00,422.0,111800.1,112047.8,111589.6,112015.6,3.01554573
2025-08-27 16:00:00,423.0,112027.1,112181.4,111609.4,112125.1,1.38031097
2025-08-27 17:00:00,424.0,112135.1,112418.7,111917.7,112380.6,1.10475933
2025-08-27 18:00:00,425.0,112346.1,112600.0,111937.4,111937.4,0.89672726
2025-08-27 19:00:00,426.0,112059.2,112209.0,111652.9,112071.3,1.30753496
2025-08-27 20:00:00,427.0,112085.8,112386.5,111037.4,112386.5,12.36357447
2025-08-27 21:00:00,428.0,112387.0,112422.4,111360.2,111519.5,4.73425577
2025-08-27 22:00:00,429.0,111496.1,111573.4,111088.5,111409.6,1.59086475
2025-08-27 23:00:00,430.0,111397.5,111534.2,111115.9,111193.2,0.46281496
2025-08-28 00:00:00,431.0,111208.1,111540.2,110921.2,111306.8,2.62641256
2025-08-28 01:00:00,432.0,111345.8,111669.3,111345.8,111655.2,0.64310996
2025-08-28 02:00:00,433.0,111669.0,111763.8,111493.5,111511.2,0.47500619
2025-08-28 03:00:00,434.0,111502.4,112020.6,111455.4,112010.0,2.19346301
2025-08-28 04:00:00,435.0,112010.1,113082.4,111979.8,112947.4,1.71139553
2025-08-28 05:00:00,436.0,112947.5,113083.7,112804.8,112823.4,0.66886703
2025-08-28 06:00:00,437.0,112847.6,113248.7,112736.3,113238.2,0.81743654
2025-08-28 07:00:00,438.0,113238.2,113238.2,113238.2,113238.2,0.0
2025-08-28 08:00:00,439.0,113226.5,113300.0,113177.2,113300.0,0.96446263
2025-08-28 09:00:00,440.0,113300.0,113300.0,113300.0,113300.0,0.0
2025-08-28 10:00:00,441.0,112940.6,113092.0,112812.1,113092.0,5.37524543
2025-08-28 11:00:00,442.0,113091.9,113163.8,112865.2,112925.0,3.65857318
2025-08-28 12:00:00,443.0,112967.0,113299.9,112839.0,113276.0,1.61807741
2025-08-28 13:00:00,444.0,113276.1,113450.5,112613.6,112750.8,1.52850462
2025-08-28 14:00:00,445.0,112872.7,113301.2,112589.7,113233.3,3.76771445
2025-08-28 15:00:00,446.0,113159.1,113225.6,112404.8,112643.2,5.36080763
2025-08-28 16:00:00,447.0,112728.2,113153.5,112395.4,112395.4,5.87706772
2025-08-28 17:00:00,448.0,112338.0,112533.6,112230.8,112416.0,12.62366389
2025-08-28 18:00:00,449.0,112379.1,112726.8,112246.0,112396.2,12.21999105
2025-08-28 19:00:00,450.0,112422.3,112571.0,111993.2,111993.2,10.43466825
2025-08-28 20:00:00,451.0,111953.9,112131.4,111901.0,111984.0,10.21324695
2025-08-28 21:00:00,452.0,111984.1,112152.4,111954.1,112053.9,1.2390606
2025-08-28 22:00:00,453.0,112053.9,112472.1,112053.9,112407.3,3.0100403
2025-08-28 23:00:00,454.0,112377.1,112582.1,112377.1,112582.1,0.27117619
2025-08-29 00:00:00,455.0,112477.7,112563.8,112218.3,112218.7,0.3912155
2025-08-29 01:00:00,456.0,112250.7,112268.6,111500.0,111500.1,0.75282812
2025-08-29 02:00:00,457.0,111500.1,111709.1,111421.7,111466.1,1.20275552
2025-08-29 03:00:00,458.0,111444.1,111811.4,111417.3,111741.5,0.11201058
2025-08-29 04:00:00,459.0,111707.4,111841.3,111497.7,111511.7,0.34493739
2025-08-29 05:00:00,460.0,111511.5,111563.0,111170.3,111315.6,1.68962453
2025-08-29 06:00:00,461.0,111333.3,111407.8,111000.0,111274.4,1.54632111
2025-08-29 07:00:00,462.0,111111.0,111149.0,110000.0,110005.3,6.66014045
2025-08-29 08:00:00,463.0,110020.0,110255.1,109628.6,109650.1,7.9836078
2025-08-29 09:00:00,464.0,109650.0,109820.0,109512.1,109817.1,64.51981057
2025-08-29 10:00:00,465.0,109817.1,110013.0,109817.1,110012.1,5.91845743
2025-08-29 11:00:00,466.0,110035.4,110157.5,109899.0,110058.4,1.75019171
2025-08-29 12:00:00,467.0,110115.4,111455.4,110115.4,110758.6,3.16466651
2025-08-29 13:00:00,468.0,110729.9,110782.6,108917.3,109068.9,4.33073435
2025-08-29 14:00:00,469.0,109161.8,109445.1,108016.5,108112.1,8.79994235
2025-08-29 15:00:00,470.0,108167.7,108690.1,108167.7,108466.1,27.00743321
2025-08-29 16:00:00,471.0,108396.1,108837.3,108167.9,108725.1,7.38628031
2025-08-29 17:00:00,472.0,108722.2,108740.1,108176.8,108456.8,0.9650161
2025-08-29 18:00:00,473.0,108436.5,108448.5,108107.8,108137.6,12.45529655
2025-08-29 19:00:00,474.0,108134.5,108737.4,107936.2,108282.5,2.83824789
2025-08-29 20:00:00,475.0,108216.4,108220.3,107603.6,107797.7,7.04153183
2025-08-29 21:00:00,476.0,107770.5,108429.9,107551.0,108412.7,1.3680494
2025-08-29 22:00:00,477.0,108384.3,108384.3,108222.6,108377.1,1.4463764
2025-08-29 23:00:00,478.0,108384.3,108558.9,108350.7,108440.9,0.52955077
2025-08-30 00:00:00,479.0,108304.0,108373.5,108152.4,108305.5,6.25306076
2025-08-30 01:00:00,480.0,108282.1,108340.9,107444.8,107444.8,3.72031988
2025-08-30 02:00:00,481.0,107480.2,107946.4,107459.5,107784.1,0.47631362
2025-08-30 03:00:00,482.0,107783.3,108344.1,107769.1,108344.0,0.93955544
2025-08-30 04:00:00,483.0,108344.1,108627.9,108344.1,108462.0,0.25816396
2025-08-30 05:00:00,484.0,108461.9,108462.0,108179.2,108330.3,0.67716178
2025-08-30 06:00:00,485.0,108382.2,108538.0,108204.8,108255.5,1.24891034
2025-08-30 07:00:00,486.0,108332.1,108504.9,108131.6,108504.9,4.40103529
2025-08-30 08:00:00,487.0,108510.7,108770.6,108510.5,108602.2,0.48904367
2025-08-30 09:00:00,488.0,108597.4,108612.3,108474.3,108540.5,0.66681527
2025-08-30 10:00:00,489.0,108521.6,108698.2,108441.4,108441.4,0.58602015
2025-08-30 11:00:00,490.0,108465.7,108722.0,108441.1,108692.2,2.97590236
2025-08-30 12:00:00,491.0,108621.1,108621.1,108378.2,108585.4,0.30573986
2025-08-30 13:00:00,492.0,108612.0,108612.0,108256.2,108546.6,0.69300403
2025-08-30 14:00:00,493.0,108515.9,108730.5,108408.1,108700.7,0.88482283
2025-08-30 15:00:00,494.0,108606.5,108912.4,108549.4,108833.0,0.82146664
2025-08-30 16:00:00,495.0,108859.7,108869.5,108667.6,108822.5,0.9632786
2025-08-30 17:00:00,496.0,108843.3,108893.8,108618.5,108770.6,2.26441687
2025-08-30 18:00:00,497.0,108809.1,108818.9,108667.0,108738.0,0.26000195
2025-08-30 19:00:00,498.0,108752.2,108891.8,108720.8,108840.0,0.2099996
2025-08-30 20:00:00,499.0,108813.9,108813.9,108722.7,108742.1,0.64689926
2025-08-30 21:00:00,,108640.5,108673.7,108544.4,108608.6,0.23066303
2025-08-30 22:00:00,,108593.0,108600.0,108509.8,108543.6,1.07541083
